country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
63,Australia,10,0,24/03/1990,199003,63810,National Party of Australia,NPA,80,,104,0,1990.0,,,8.42,0.0,,14.0,148.0,1,10,,464.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.7,0.0,3.2,0.2,1.1,7.3,7.3,0.0,0.4,0.0,0.0,0.7,0.2,0.0,6.9,6.5,0.0,0.7,6.3,0.0,0.0,1.5,0.0,1.3,1.9,1.7,2.2,0.0,0.4,3.7,0.0,0.0,1.7,0.0,0.0,0.4,0.4,3.7,20.0,2.6,1.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,0.4,13.6,3.2,0.0,2025a,LRFL2K
63,Australia,10,0,13/03/1993,199303,63320,Australian Labor Party,ALP,30,,801,999,1995.0,,,44.923,0.0,,80.0,147.0,1,10,,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.965,0.0,0.0,0.0,0.494,0.0,19.44,0.0,0.494,0.0,2.636,1.647,0.0,0.494,3.789,14.992,0.0,0.659,1.153,0.0,0.0,2.471,6.919,0.824,13.015,0.0,3.954,0.0,0.0,0.0,0.0,0.0,0.0,0.659,0.494,0.0,2.801,0.0,2.636,0.0,0.0,17.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.165,0.494,1.153,13.839,0.0,2025a,2DSHH7
63,Australia,10,0,13/03/1993,199303,63620,Liberal Party of Australia,LPA,60,,801,999,1995.0,,,37.098,0.0,,49.0,147.0,1,10,,424.0,1.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943,0.0,2.594,0.0,16.981,0.0,10.142,0.236,0.0,0.0,0.0,0.0,3.538,0.0,2.594,0.472,0.0,0.0,14.623,0.0,0.0,0.236,0.0,4.009,5.896,0.708,4.245,0.472,0.0,0.0,3.538,0.0,0.0,0.0,0.0,0.0,1.415,10.849,0.236,0.943,0.0,13.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.198,0.236,14.623,9.906,0.0,2025a,6QLK12
63,Australia,10,0,13/03/1993,199303,63810,National Party of Australia,NPA,80,,801,999,1995.0,,,7.167,0.0,,16.0,147.0,1,10,,116.0,0.862,0.0,0.0,0.0,0.862,0.0,0.0,0.0,0.0,0.862,0.0,0.0,0.0,0.0,0.0,6.034,0.0,0.0,1.724,31.897,0.0,9.483,0.0,0.0,0.0,6.897,0.0,0.0,0.0,3.448,2.586,0.0,0.0,0.862,0.0,0.0,0.862,0.0,0.0,0.862,0.0,3.448,0.0,3.448,0.0,8.621,0.0,0.0,1.724,0.0,0.0,0.0,2.586,6.034,2.586,0.0,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.69,0.0,0.862,0.862,0.0,2025a,R2ICBN
63,Australia,10,0,02/03/1996,199603,63320,Australian Labor Party,ALP,30,,201,1,1997.0,0.8,,38.752,0.0,,49.0,148.0,1,10,,1474.0,0.678,0.068,0.0,0.068,4.41,0.204,0.136,1.832,0.0,0.0,0.0,1.289,1.018,0.204,0.271,0.678,0.882,3.799,0.0,14.179,1.628,4.138,4.003,0.678,0.204,0.407,1.153,0.543,0.0,5.02,7.123,0.0,0.95,1.153,0.0,0.0,5.97,4.342,4.613,8.141,0.678,1.289,0.068,1.967,0.068,0.136,0.0,1.628,0.611,1.289,0.068,6.106,0.0,1.425,0.0,0.611,4.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.345,4.681,2.782,12.754,0.339,2025a,BSCV8V
63,Australia,10,0,02/03/1996,199603,63321,Australian Democrats,AD,30,,201,1,1997.0,0.8,,6.761,0.0,,0.0,148.0,1,10,,526.0,0.76,0.0,0.0,0.76,0.0,0.0,0.0,0.76,0.0,0.0,0.0,1.901,3.042,0.0,0.57,0.57,0.76,0.951,2.091,11.027,0.38,2.281,4.753,0.76,0.0,2.471,0.0,0.951,0.19,2.281,3.802,2.471,1.711,2.281,0.0,0.0,13.878,0.38,5.703,8.365,0.0,5.894,0.0,4.943,1.141,0.19,0.0,0.38,0.19,0.0,0.0,3.232,0.0,0.76,0.0,0.76,6.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.646,7.985,2.662,14.068,0.0,2025a,PJVGMI
63,Australia,10,0,02/03/1996,199603,63620,Liberal Party of Australia,LPA,60,,201,1,1997.0,0.8,,38.73,0.0,,76.0,148.0,2,10,,509.0,0.786,0.0,0.0,0.0,2.75,0.0,0.0,1.375,0.0,0.0,0.0,2.161,2.75,0.0,0.0,0.786,0.196,2.358,0.196,10.413,3.34,7.662,1.375,1.965,0.0,0.0,0.393,1.179,0.0,3.929,3.34,0.786,0.393,7.269,0.0,0.0,4.126,2.947,3.929,7.466,0.196,1.965,0.0,2.358,0.0,6.287,0.0,0.0,1.572,0.786,0.0,3.733,0.0,0.786,0.196,0.589,7.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.593,4.126,10.609,11.395,0.0,2025a,B9OWO1
63,Australia,10,0,02/03/1996,199603,63810,National Party of Australia,NPA,80,,201,1,1997.0,0.8,,8.206,0.0,,18.0,148.0,2,10,,509.0,0.786,0.0,0.0,0.0,2.75,0.0,0.0,1.375,0.0,0.0,0.0,2.161,2.75,0.0,0.0,0.786,0.196,2.358,0.196,10.413,3.34,7.662,1.375,1.965,0.0,0.0,0.393,1.179,0.0,3.929,3.34,0.786,0.393,7.269,0.0,0.0,4.126,2.947,3.929,7.466,0.196,1.965,0.0,2.358,0.0,6.287,0.0,0.0,1.572,0.786,0.0,3.733,0.0,0.786,0.196,0.589,7.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.593,4.126,10.609,11.395,0.0,2025a,RJYOTI
63,Australia,10,0,03/10/1998,199810,63320,Australian Labor Party,ALP,30,,201,1,1999.0,0.965,,40.1,0.0,,67.0,148.0,1,10,,188.0,1.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.723,0.0,0.0,0.0,0.0,1.064,0.0,37.234,0.0,1.596,0.532,0.0,0.0,0.0,0.0,8.511,0.0,1.596,6.383,0.0,0.0,1.596,0.0,0.0,0.0,0.0,9.574,6.383,0.0,6.915,0.0,5.319,0.0,1.064,0.0,0.0,2.66,0.0,0.0,2.66,0.0,0.0,0.0,0.0,2.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.255,0.532,1.596,15.957,0.0,2025a,BMYDEB
63,Australia,10,0,03/10/1998,199810,63321,Australian Democrats,AD,30,,201,1,1999.0,0.965,,5.13,0.0,,0.0,148.0,1,10,,99.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.061,0.0,0.0,0.0,0.0,0.0,0.0,47.475,0.0,2.02,1.01,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,2.02,0.0,12.121,3.03,0.0,0.0,0.0,8.081,0.0,2.02,0.0,1.01,7.071,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.566,1.01,1.01,15.152,0.0,2025a,6KA48W
63,Australia,10,0,03/10/1998,199810,63620,Liberal Party of Australia,LPA,60,,201,1,1999.0,0.965,,34.21,0.0,,64.0,148.0,2,10,,227.0,0.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441,0.441,0.0,0.0,0.441,0.0,0.0,0.0,25.11,4.405,14.978,2.203,0.0,0.0,0.0,0.0,0.441,0.0,7.489,3.965,0.0,0.0,11.454,0.0,0.0,1.322,0.0,3.965,10.132,0.0,0.881,0.0,0.881,0.0,3.084,0.0,0.881,0.881,0.0,0.0,0.0,0.0,1.762,0.0,0.441,3.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.458,2.203,15.859,14.097,0.0,2025a,7VBWT8
63,Australia,10,0,03/10/1998,199810,63810,National Party of Australia,NPA,80,,201,1,1999.0,0.965,,5.29,0.0,,16.0,148.0,2,10,,227.0,0.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441,0.441,0.0,0.0,0.441,0.0,0.0,0.0,25.11,4.405,14.978,2.203,0.0,0.0,0.0,0.0,0.441,0.0,7.489,3.965,0.0,0.0,11.454,0.0,0.0,1.322,0.0,3.965,10.132,0.0,0.881,0.0,0.881,0.0,3.084,0.0,0.881,0.881,0.0,0.0,0.0,0.0,1.762,0.0,0.441,3.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.458,2.203,15.859,14.097,0.0,2025a,XC7HP9
63,Australia,10,0,10/11/2001,200111,63320,Australian Labor Party,ALP,30,,201,1,2003.0,0.975,,37.837,0.0,,65.0,150.0,1,20,,283.0,0.0,0.0,0.0,0.0,1.413,0.0,0.0,0.353,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,15.194,0.0,2.827,0.353,1.413,0.0,0.0,0.0,1.767,0.0,3.18,7.42,0.0,1.767,4.594,0.0,0.0,1.413,0.707,13.781,4.947,0.0,16.961,0.0,7.42,0.0,2.12,0.0,0.707,2.473,0.353,0.0,4.947,0.0,0.0,0.0,0.0,1.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.887,1.767,4.594,18.728,0.0,2025a,8SVXCC
63,Australia,10,0,10/11/2001,200111,63321,Australian Democrats,AD,30,,201,1,2003.0,0.975,,5.405,0.0,,0.0,150.0,1,20,,313.0,0.0,0.0,0.0,0.0,0.319,1.597,0.0,0.639,0.0,0.0,0.0,0.639,18.211,0.0,0.958,0.0,0.0,0.958,2.556,11.502,0.0,4.153,2.875,0.0,0.0,0.0,0.0,1.597,0.639,0.639,1.278,0.319,3.514,2.236,0.0,0.0,2.556,2.875,12.78,12.46,0.0,5.431,0.0,1.597,0.0,1.597,0.0,0.0,0.319,0.319,0.0,0.958,0.0,0.958,0.0,1.917,1.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.642,3.195,2.236,25.24,1.597,2025a,8RL1WF
63,Australia,10,0,10/11/2001,200111,63620,Liberal Party of Australia,LPA,60,,201,1,2003.0,0.975,,37.075,0.0,,69.0,150.0,1,20,2025-1,332.0,0.602,0.0,0.0,0.0,2.108,0.0,0.0,0.301,0.0,0.0,0.0,0.904,3.916,0.0,0.0,0.602,0.904,1.506,0.0,15.06,1.807,2.711,0.0,0.0,0.0,0.0,0.602,0.602,0.0,3.614,2.711,0.0,0.0,1.807,0.0,0.0,1.807,0.0,3.313,13.253,0.602,6.024,0.0,12.952,0.0,9.94,0.0,2.711,6.325,0.301,0.0,0.602,1.506,0.0,0.0,0.0,0.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.434,0.0,3.614,16.566,0.0,2025a,HZK7Q1
63,Australia,10,0,10/11/2001,200111,63810,National Party of Australia,NPA,80,,201,1,2003.0,0.975,,5.612,0.0,,13.0,150.0,1,20,2025-1,172.0,0.0,0.0,0.0,0.581,1.744,0.0,0.0,0.0,0.0,0.0,0.0,0.581,2.326,1.163,0.0,1.163,1.163,0.581,0.0,10.465,1.744,2.907,6.395,1.163,0.0,0.0,0.0,0.0,0.0,5.814,15.116,1.744,0.581,2.907,0.0,0.0,2.907,0.0,1.163,6.395,0.0,1.163,0.0,6.395,0.0,5.814,0.0,0.581,4.651,0.0,0.0,0.581,0.0,8.14,0.0,0.0,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.023,9.302,4.651,7.558,0.0,2025a,FVJGS9
63,Australia,10,0,09/10/2004,200410,63110,Australian Greens,,10,,201,3,2010.0,0.79,,7.19,0.0,,0.0,150.0,6,40,2025-1,283.0,0.353,0.0,0.0,0.707,0.353,5.654,1.06,3.887,0.0,0.707,0.0,2.827,2.473,0.0,0.707,0.0,0.353,0.353,0.0,0.353,0.0,0.0,0.707,0.0,0.353,0.353,0.0,0.353,0.0,0.353,4.24,0.0,0.707,0.0,0.0,7.774,14.841,2.827,11.661,6.714,0.353,5.654,0.353,0.0,0.0,0.0,0.353,0.707,1.413,2.12,0.0,4.947,0.0,1.06,0.353,7.067,4.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.855,0.707,0.0,18.375,6.714,2025a,T3C7GH
63,Australia,10,0,09/10/2004,200410,63320,Australian Labor Party,ALP,30,,201,3,2010.0,0.79,,37.636,0.0,,60.0,150.0,9,40,2025-1,366.0,0.0,0.0,0.0,0.0,1.093,1.093,0.0,1.639,0.0,1.093,0.0,0.273,4.918,0.0,0.0,0.0,0.273,1.639,0.0,10.929,1.093,1.366,0.273,0.0,0.0,0.0,0.0,0.273,0.0,1.366,0.273,0.546,0.82,3.279,0.0,1.093,1.913,0.82,12.022,26.23,0.0,6.284,0.0,7.104,0.0,3.552,0.0,0.0,1.913,0.0,0.0,0.546,0.0,0.0,0.0,0.0,6.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.749,0.82,4.372,38.251,1.093,2025a,EHXTQI
63,Australia,10,0,09/10/2004,200410,63620,Liberal Party of Australia,LPA,60,,201,3,2010.0,0.79,,40.813,0.0,,75.0,150.0,9,40,2025-1,323.0,0.619,0.0,0.0,0.31,4.954,0.0,0.0,1.238,0.0,0.0,0.0,5.263,0.619,0.0,0.0,0.619,0.619,1.548,0.0,15.17,8.978,3.406,0.31,0.0,0.0,0.0,0.31,2.167,0.0,4.954,7.43,0.0,0.0,3.715,0.0,0.31,0.0,0.0,0.31,12.074,1.238,5.263,0.0,6.811,0.0,3.096,0.0,0.0,0.929,0.0,0.0,2.167,1.858,0.619,0.0,0.0,3.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.889,0.31,12.693,12.384,0.0,2025a,CX3EEF
63,Australia,10,0,09/10/2004,200410,63810,National Party of Australia,NPA,80,,201,3,2010.0,0.79,,5.892,0.0,,12.0,150.0,9,40,2025-1,98.0,0.0,0.0,0.0,0.0,2.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,8.163,0.0,0.0,0.0,31.633,2.041,1.02,0.0,1.02,0.0,0.0,2.041,3.061,0.0,9.184,6.122,0.0,0.0,8.163,0.0,1.02,0.0,0.0,2.041,3.061,0.0,1.02,0.0,0.0,0.0,3.061,0.0,0.0,7.143,0.0,0.0,0.0,0.0,5.102,0.0,0.0,2.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02,1.02,10.204,5.102,0.0,2025a,WXPUHO
63,Australia,10,0,24/11/2007,200711,63110,Australian Greens,,10,,201,3,2010.0,0.79,,7.792,0.0,,0.0,150.0,1,40,2025-1,274.0,0.0,0.0,0.0,0.0,0.365,4.015,0.73,2.555,0.0,1.095,0.0,5.109,1.46,0.0,0.0,0.0,0.0,0.365,0.73,0.365,0.0,0.0,0.365,0.73,0.365,0.73,0.0,0.73,0.0,1.095,2.555,0.365,0.365,0.0,0.0,8.759,17.518,4.015,6.569,13.139,0.0,4.015,0.365,0.365,0.0,0.0,1.095,0.0,0.365,1.825,0.0,6.569,0.0,2.19,0.0,7.299,1.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.467,1.46,0.0,19.708,4.745,2025a,I6QJNR
63,Australia,10,0,24/11/2007,200711,63320,Australian Labor Party,ALP,30,,201,3,2010.0,0.79,,43.383,0.0,,83.0,150.0,9,40,2025-1,282.0,0.709,0.0,0.0,0.0,0.0,0.355,0.0,1.418,0.0,0.355,0.0,0.0,1.064,0.0,0.0,0.0,1.418,0.0,0.0,23.404,1.064,0.709,0.709,0.355,0.0,0.0,0.0,0.0,0.0,0.355,12.766,0.0,0.0,6.028,0.0,1.773,2.482,0.0,4.965,3.546,0.0,23.05,0.0,2.837,0.0,3.901,0.0,0.0,2.128,0.0,0.0,3.901,0.0,0.355,0.0,0.355,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.674,1.064,7.092,8.511,0.355,2025a,HTIBL8
63,Australia,10,0,24/11/2007,200711,63620,Liberal Party of Australia,LPA,60,,201,3,2010.0,0.79,,36.607,0.0,,55.0,150.0,9,40,2025-1,169.0,0.0,0.0,0.0,0.0,4.734,0.0,0.0,1.775,0.0,0.0,0.0,4.142,0.592,0.0,0.0,0.0,0.0,1.183,0.0,23.669,11.834,0.592,0.0,0.592,0.0,0.0,0.0,2.367,0.0,1.775,0.592,0.0,0.0,2.959,0.0,1.183,0.0,0.592,1.775,4.734,1.183,11.834,0.0,6.509,0.0,5.325,0.0,0.0,2.367,0.0,0.592,1.775,0.592,0.0,0.0,0.592,4.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.012,0.592,14.793,6.509,0.0,2025a,GUARQQ
63,Australia,10,0,24/11/2007,200711,63810,National Party of Australia,NPA,80,,201,3,2010.0,0.79,,5.495,0.0,,10.0,150.0,9,40,2025-1,99.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,11.111,0.0,0.0,0.0,2.02,0.0,2.02,0.0,2.02,0.0,6.061,27.273,0.0,0.0,0.0,0.0,0.0,2.02,0.0,6.061,12.121,0.0,17.172,0.0,1.01,0.0,2.02,0.0,0.0,0.0,0.0,0.0,2.02,0.0,2.02,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.202,2.02,0.0,18.182,0.0,2025a,DG98RQ
63,Australia,10,0,21/08/2010,201008,63110,Australian Greens,,10,,104,4,2013.0,0.732,0.492,11.764,0.0,,1.0,150.0,1,71,2025-1,1465.0,0.0,0.341,0.0,0.478,0.0,1.365,0.614,5.734,0.0,0.546,0.0,5.666,3.549,0.068,0.341,1.843,0.0,0.751,0.273,0.0,0.0,0.41,1.365,0.614,0.273,0.137,0.137,0.0,0.068,0.0,2.389,0.068,0.546,0.068,0.0,1.502,25.051,3.959,6.348,9.898,0.0,4.164,0.137,0.205,0.0,0.137,0.273,0.819,0.41,3.14,0.0,3.413,0.0,2.73,0.068,3.891,6.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.027,2.048,0.068,16.246,1.98,2025a,7M39Q3
63,Australia,10,0,21/08/2010,201008,63320,Australian Labor Party,ALP,30,,104,4,2013.0,0.732,0.492,37.988,0.0,,72.0,150.0,1,71,2025-1,513.0,0.39,3.509,0.0,0.0,1.754,0.0,0.195,7.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.39,0.0,5.458,0.195,0.0,0.0,0.195,0.0,0.0,0.0,0.78,9.942,0.0,0.0,0.0,0.0,1.17,8.382,0.78,0.0,15.595,0.0,20.663,0.0,0.0,0.0,2.534,0.0,2.144,1.365,0.0,0.0,3.119,0.0,0.585,0.0,3.509,8.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.113,0.195,0.0,15.595,0.195,2025a,GPLUTZ
63,Australia,10,0,21/08/2010,201008,63620,Liberal Party of Australia,LPA,60,,104,4,2013.0,0.732,0.492,30.457,0.0,,44.0,150.0,1,71,2025-1,67.0,8.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.493,0.0,2.985,0.0,0.0,0.0,17.91,0.0,8.955,0.0,1.493,0.0,1.493,0.0,0.0,0.0,4.478,1.493,0.0,0.0,13.433,0.0,1.493,10.448,0.0,0.0,4.478,0.0,2.985,0.0,0.0,0.0,4.478,0.0,5.97,0.0,0.0,0.0,0.0,7.463,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.791,1.493,13.433,4.478,0.0,2025a,MS3WTB
63,Australia,10,0,21/08/2010,201008,63621,Liberal National Party of Queensland,LNP,60,,104,4,2013.0,0.732,0.492,9.115,0.0,,21.0,150.0,4,71,2025-1,67.0,8.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.493,0.0,2.985,0.0,0.0,0.0,17.91,0.0,8.955,0.0,1.493,0.0,1.493,0.0,0.0,0.0,4.478,1.493,0.0,0.0,13.433,0.0,1.493,10.448,0.0,0.0,4.478,0.0,2.985,0.0,0.0,0.0,4.478,0.0,5.97,0.0,0.0,0.0,0.0,7.463,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.791,1.493,13.433,4.478,0.0,2025a,NOCV6R
63,Australia,10,0,21/08/2010,201008,63810,National Party of Australia,NPA,80,,104,4,2013.0,0.732,0.492,4.037,0.0,,8.0,150.0,1,71,2025-1,1054.0,0.949,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,7.875,0.095,1.233,0.285,0.0,3.131,5.598,0.759,0.0,0.0,0.854,1.803,0.38,0.0,2.277,17.362,0.0,0.285,1.423,0.0,0.854,15.465,0.0,2.941,7.116,0.0,6.926,0.0,0.285,0.0,2.941,0.0,0.0,0.095,0.0,0.0,0.0,0.19,11.48,0.0,0.759,6.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.474,0.759,4.554,10.057,0.0,2025a,MA7FJL
63,Australia,10,0,07/09/2013,201309,63110,Australian Greens,,10,,104,4,2014.0,0.732,0.492,8.65,0.0,,1.0,150.0,1,81,2025-1,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,2.703,1.737,0.0,0.0,0.0,1.737,0.0,0.193,0.0,0.0,0.193,4.826,0.386,0.0,0.579,0.0,0.0,0.0,2.317,5.405,0.0,0.579,0.0,0.0,4.247,22.201,4.247,6.757,16.795,0.0,6.178,0.0,0.0,0.0,0.965,0.0,0.0,0.0,0.0,0.0,4.247,0.0,2.317,0.193,5.212,3.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.977,5.212,0.0,23.552,0.0,2025a,BP3LPR
63,Australia,10,0,07/09/2013,201309,63320,Australian Labor Party,ALP,30,,104,4,2014.0,0.732,0.492,33.383,0.0,,55.0,150.0,9,81,2025-1,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.888,0.0,0.0,0.0,0.0,0.611,0.0,0.0,0.0,0.0,4.277,0.0,0.0,0.0,6.721,5.092,0.0,1.426,0.0,0.0,0.0,0.0,8.758,24.644,0.0,0.0,0.0,0.0,4.481,0.0,0.0,2.648,9.776,0.0,4.888,0.0,0.0,0.0,4.481,1.629,0.611,0.0,2.24,0.0,3.666,0.0,0.0,0.0,2.037,7.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.108,5.092,0.0,12.424,0.0,2025a,4OK17T
